127.0.0.1 - - [20/Jul/2017:09:11:10 +0900] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:00:32 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:00:32 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:00:33 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:00:45 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:01:02 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:01:11 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:01:33 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1778
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:02:18 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1759
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:02:18 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:02:26 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1769
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:03:09 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1760
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:03:10 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:03:10 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:03:28 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1760
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:03:42 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:34 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1782
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:35 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:51 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1782
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:51 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:52 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:52 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:52 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:04:52 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:05:18 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:05:19 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:05:57 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1794
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:22 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:39 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:43 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:44 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:44 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:45 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:06:55 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:07:04 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:15:17 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:15:24 +0900] "GET /GMSUI/member/join.html?password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:15:37 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:15:38 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:15:39 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:21:47 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 2003
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:22:17 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 2045
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:22:42 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:22:43 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:22:44 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:22:49 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 2055
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:23:10 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:23:11 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:23:27 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 2055
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:23:33 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:32:34 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1040
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:33:36 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:08 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:10 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:11 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:11 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:12 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:34:39 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1064
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:36:03 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:36:04 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:36:04 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:37:12 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:37:13 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:37:13 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:41 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:42 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:42 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:42 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:49 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:39:50 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:45:35 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:45:37 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 200 1412
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:45:37 +0900] "GET /GMSUI/img/%EA%BD%83.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:46:46 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1369
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:46:47 +0900] "GET /GMSUI/board/board_list.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:46:49 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:47:37 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:48:01 +0900] "GET /GMSUI/member/join.html HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:49:02 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:49:05 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1148
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:49:27 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:50:06 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1236
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:50:08 +0900] "GET /GMSUI/board/board_write.html?message=%EA%B0%80%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%A0%EC%95%84%EC%95%BC+%EC%98%A4%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%B1%EB%8B%A4 HTTP/1.1" 200 1236
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:50:08 +0900] "GET /GMSUI/board/board_write.html?message=%EA%B0%80%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%A0%EC%95%84%EC%95%BC+%EC%98%A4%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%B1%EB%8B%A4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:50:09 +0900] "GET /GMSUI/board/board_write.html?message=%EA%B0%80%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%A0%EC%95%84%EC%95%BC+%EC%98%A4%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%B1%EB%8B%A4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:54:41 +0900] "GET /GMSUI/board/board_write.html?message=%EA%B0%80%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%A0%EC%95%84%EC%95%BC+%EC%98%A4%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%B1%EB%8B%A4 HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:54:44 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1832
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:54:46 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:55:48 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1832
0:0:0:0:0:0:0:1 - - [20/Jul/2017:11:57:54 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 1878
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:00:04 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2141
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:00:29 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2194
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:01:00 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2194
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:01:50 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2215
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:02:24 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:02:47 +0900] "GET /GMSUI/member/join.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:02:53 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:02:57 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:04:40 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:04:40 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:04:41 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:04:52 +0900] "GET /GMSUI/index.html HTTP/1.1" 200 2183
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:05:36 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 200 1412
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:05:36 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:05:55 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 200 1412
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:07:48 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:15 +0900] "GET /GMSUI/member/mypage.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:17 +0900] "GET /GMSUI/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:19 +0900] "GET /GMSUI/board/board_write.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:20 +0900] "GET /GMSUI/board/board_write.html?message=%EA%B0%80%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%A0%EC%95%84%EC%95%BC+%EC%98%A4%EB%8A%94%EB%A7%90%EC%9D%B4+%EA%B3%B1%EB%8B%A4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:30 +0900] "GET /GMSUI/member/join.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:31 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:08:34 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:15:00 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2080
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:15:01 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:15:14 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2171
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:15:15 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:15:35 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2165
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:16:50 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:16:51 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:16:51 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:16:52 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:17:36 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2205
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:23:39 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=tourism HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:23:54 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:23:57 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:14 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:33 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:43 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2684
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:43 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:24:48 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:28:22 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2692
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:28:52 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2692
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:29:18 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2692
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:30:35 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2738
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:30:56 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2738
0:0:0:0:0:0:0:1 - - [20/Jul/2017:12:31:10 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 200 2744
223.105.4.250 - - [20/Jul/2017:12:44:48 +0900] "GET /index.php HTTP/1.1" 404 1012
0:0:0:0:0:0:0:1 - - [20/Jul/2017:13:43:28 +0900] "GET /GMSUI/ HTTP/1.1" 200 2183
0:0:0:0:0:0:0:1 - - [20/Jul/2017:13:43:30 +0900] "GET /GMSUI/board/board_list.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:13:43:33 +0900] "GET /GMSUI/member/login.html HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [20/Jul/2017:13:43:33 +0900] "GET /GMSUI/img/%EA%BD%83.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:13:43:36 +0900] "GET /GMSUI/member/join.html HTTP/1.1" 200 2744
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:50 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:51 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:51 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:51 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:52 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:59 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:25:59 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:00 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:00 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:00 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:21 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:26 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:26 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&major=economics&subject=java HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:27 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&email=&major=economics&subject=java HTTP/1.1" 200 2744
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:26:29 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&email=&major=economics&subject=java&subject=sql HTTP/1.1" 200 2744
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:28:25 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&email=&major=economics&subject=java&subject=sql HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:28:26 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&email=&major=economics&subject=java&subject=sql HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2017:14:28:26 +0900] "GET /GMSUI/member/join.html?id=&password=&name=&birthday=&gender=male&email=&major=economics&subject=java&subject=sql HTTP/1.1" 304 -
